"Heat Transfer Coefficient (W/m^2-K)","X (m)","Y (m)","Z (m)"
74.871246337890625,0.20799999999999999,0.073920932288999999,0
72.72125244140625,0.20799999999999999,0.075903037522499994,0
70.601249694824219,0.20799999999999999,0.077944605912999995,0
68.514999389648438,0.20799999999999999,0.080047421354999995,0
66.463752746582031,0.20799999999999999,0.082213321260499989,0
64.451248168945312,0.20799999999999999,0.084444198163499989,0
62.478748321533203,0.20799999999999999,0.086742001373000005,0
60.551250457763672,0.20799999999999999,0.089108738678499999,0
58.667499542236328,0.20799999999999999,0.091546478103500001,0
56.830001831054688,0.20799999999999999,0.09405734971150001,0
55.036251068115234,0.20799999999999999,0.096643547467500007,0
53.292499542236328,0.20799999999999999,0.0993073311555,0
51.573749542236328,0.20799999999999999,0.102051028355,0
49.90625,0.20799999999999999,0.10487703647,0
48.261249542236328,0.20799999999999999,0.10778782483,0
