"Heat Transfer Coefficient (W/m^2-K)","X (m)","Y (m)","Z (m)"
107.59874725341797,0.20799999999999999,0.073920932288999999,0
104.17500305175781,0.20799999999999999,0.075903037522499994,0
100.84625244140625,0.20799999999999999,0.077944605912999995,0
97.613746643066406,0.20799999999999999,0.080047421354999995,0
94.478752136230469,0.20799999999999999,0.082213321260499989,0
91.438751220703125,0.20799999999999999,0.084444198163499989,0
88.495002746582031,0.20799999999999999,0.086742001373000005,0
85.646247863769531,0.20799999999999999,0.089108738678499999,0
82.886253356933594,0.20799999999999999,0.091546478103500001,0
80.217498779296875,0.20799999999999999,0.09405734971150001,0
77.628753662109375,0.20799999999999999,0.096643547467500007,0
75.123748779296875,0.20799999999999999,0.0993073311555,0
72.699996948242188,0.20799999999999999,0.102051028355,0
70.353752136230469,0.20799999999999999,0.10487703647,0
